GridCell,Lat,Lon,μ,ϕ,ξ,q
1,45.12610626220703,-125.96707153320312,42.810516724532576,2.3941637569437124,0.0822279053042625,50.86526960180784
2,45.1683464050293,-125.85557556152344,43.25536504441366,2.4064909776559813,0.09876367732570591,51.56199524886768
3,45.210472106933594,-125.74391174316406,43.76129010563359,2.4240809707904405,0.1219206019214214,52.43765134342751
4,45.252471923828125,-125.63203430175781,44.37388779760719,2.426207223131704,0.13472570067893322,53.23525361786644
5,45.29433822631836,-125.52000427246094,45.051088960179584,2.4328782668441473,0.11483988393189717,53.66255229604797
6,45.336082458496094,-125.40780639648438,45.999851468912794,2.429510054889122,0.08276830464188398,54.18035111993525
7,45.37771224975586,-125.29537963867188,47.335748485119446,2.4315045335395227,0.026359588256189812,54.84803486507931
8,45.41920852661133,-125.18281555175781,48.63799363892568,2.47287426591975,-0.04766802850112684,55.486648509782306
9,45.460575103759766,-125.070068359375,49.603012813693205,2.4602792310842716,-0.04490766395003901,56.44413292996791
10,45.501808166503906,-124.9571533203125,50.44541237026144,2.406871322347171,0.025648763362027843,57.87364613831592
11,45.54292678833008,-124.84405517578125,51.68405395487338,2.449869955759279,0.022477299275211957,59.20904278911797
12,45.58391571044922,-124.73077392578125,52.68815600504624,2.4519489309043423,0.0626716814027062,60.69284753735547
13,45.62477493286133,-124.6173095703125,54.26717692921813,2.492044617994588,0.08202494341458823,62.64860382378146
14,45.66550064086914,-124.50369262695312,56.626244603601776,2.5898916774249408,0.06610694165235975,65.12589375007012
15,45.70610427856445,-124.389892578125,60.4543844331968,2.720064814463511,0.006665566312626554,68.61401380923873
16,45.746578216552734,-124.27587890625,66.27015406895077,2.8477477404137836,-0.02662923429902671,74.40266514450462
17,45.78692626953125,-124.1617431640625,76.45711417684487,2.9908025637270796,-0.011927066956421633,85.18487539453098
18,45.82712936401367,-124.04739379882812,89.26332211708565,3.168640269897273,0.015394945265514604,98.89329456330648
19,45.867210388183594,-123.93289184570312,97.19460235666288,3.324260396156938,0.0556476775610165,107.93116695079269
20,45.90717697143555,-123.81817626953125,93.38216947388668,3.30773072072004,0.1757160149350239,106.28142334410904
21,45.94699478149414,-123.70332336425781,81.6205367101451,3.141941751836536,0.3629357836483703,98.40447915662942
22,45.986690521240234,-123.58828735351562,68.73556407133785,2.9633605858243595,0.500421719636224,88.9933795762941
23,46.026241302490234,-123.47306823730469,59.17971131528704,2.901546584469259,0.444071465662936,77.08016413184575
24,46.065673828125,-123.357666015625,52.14353675057211,2.7803017743824148,0.46930244608269933,70.09791714798686
25,46.10496139526367,-123.24209594726562,50.54984167115939,2.7045678710556906,0.49738279770911864,68.93548162726617
26,46.14413070678711,-123.1263427734375,53.86667786887699,2.751139570032648,0.4546792737952776,71.16752719752793
27,46.18315887451172,-123.01043701171875,55.818181040590986,2.7922503044314126,0.39529396370987185,71.60725019009021
28,46.22205352783203,-122.89433288574219,54.734619989242084,2.7896562656737034,0.3768886056247832,70.00540502988258
29,46.26081848144531,-122.77804565429688,57.20190320986522,2.876676043852721,0.2919126028004609,70.79974436076935
30,46.299442291259766,-122.66159057617188,64.05818671136929,2.9673354106020913,0.2595543783483917,77.34002894119054
31,46.33794021606445,-122.54498291015625,73.19246525810894,3.0615729685750446,0.2564627032355172,86.82542118578063
32,46.37629318237305,-122.42816162109375,81.72862687919702,3.134380193099901,0.1930405325219258,94.29976800640749
33,46.41452407836914,-122.31118774414062,83.18812561989155,3.1810381696183683,0.1318900485195163,94.75437005547897
34,46.45261001586914,-122.19404602050781,77.37962066186799,3.0687891785354084,0.18970199917437797,89.62110075258553
35,46.490562438964844,-122.07672119140625,74.14036219128326,3.0029566008891466,0.17326821818288063,85.80493878984876
